solver_name,task,benchmark_name,instance,answer
asc_01,DS-PR,iccma17,grd_12259_4_5,NA
asc_01,DS-PR,iccma17,grd_12428_2_2,NA
asc_01,DS-PR,iccma17,grd_13651_2_3,NA
asc_01,DS-PR,iccma17,grd_14484_5_2,NA
asc_01,DS-PR,iccma17,grd_1697_5_7,NA
asc_01,DS-PR,iccma17,grd_1948_5_1,NA
asc_01,DS-PR,iccma17,grd_3018_3_7,NA
asc_01,DS-PR,iccma17,grd_3908_2_1,NA
asc_01,DS-PR,iccma17,grd_5178_1_1,NA
asc_01,DS-PR,iccma17,grd_6279_4_6,NA
asc_01,DS-PR,iccma17,grd_6318_2_5,NA
asc_01,DS-PR,iccma17,grd_6993_4_2,NA
asc_01,DS-PR,iccma17,grd_7708_3_5,NA
asc_01,DS-PR,iccma17,grd_7891_3_9,NA
asc_01,DS-PR,iccma17,grd_8034_1_2,NA
asc_01,DS-PR,iccma17,grd_8374_2_6,NA
asc_01,DS-PR,iccma17,grd_8600_4_4,NA
asc_01,DS-PR,iccma17,grd_9795_5_5,NA
asc_01,DS-PR,iccma17,huston_merge_2015-12.gml.80,NA
asc_01,DS-PR,iccma17,huston_merge_2015-12.gml.80.arg2,NA
asc_01,DS-PR,iccma17,irvine-shuttle_20091229_1547.gml.80,NA
asc_01,DS-PR,iccma17,kanawha-valley-regional-transportation-authority-krt_20150126_1340.gml.20,NA
asc_01,DS-PR,iccma17,long-island-railroad_20090825_0512.gml.20,NA
asc_01,DS-PR,iccma17,longueuil_qc_2016-01.gml.20,NA
asc_01,DS-PR,iccma17,los_angeles_2016-01.gml.80,NA
asc_01,DS-PR,iccma17,los_angeles_2016-01.gml.80.arg2,NA
asc_01,DS-PR,iccma17,lowell-regional-transit-authority_20121214_0433.gml.80,NA
asc_01,DS-PR,iccma17,lowell-regional-transit-authority_20121214_0433.gml.80.arg2,NA
asc_01,DS-PR,iccma17,massachusetts_nrta_2014-12-03.gml.20,NA
asc_01,DS-PR,iccma17,massachusetts_srta_2014-11-13.gml.50,NA
asc_01,DS-PR,iccma17,metro-bilbao_20110407_1059.gml.80,NA
asc_01,DS-PR,iccma17,metro-st-louis_20130916_1522.gml.80,NA
asc_01,DS-PR,iccma17,orange-county-transportation-authority_20151202_1534.gml.20,NA
asc_01,DS-PR,iccma17,rtc-ride_20141220_0137.gml.80,NA
asc_01,DS-PR,iccma17,ruter.no_20151217_2005.gml.80,NA
asc_01,DS-PR,iccma17,ruter.no_20151217_2005.gml.80.arg2,NA
asc_01,DS-PR,iccma17,scc_1046_50_20_12,NA
asc_01,DS-PR,iccma17,scc_1106_70_10_20,NA
asc_01,DS-PR,iccma17,scc_1440_60_5_22,NA
asc_01,DS-PR,iccma17,scc_1450_40_5_10,NO
asc_01,DS-PR,iccma17,scc_1457_30_5_21,NO
asc_01,DS-PR,iccma17,scc_1460_40_20_20,NA
asc_01,DS-PR,iccma17,scc_1476_70_15_24,NO
asc_01,DS-PR,iccma17,scc_1480_60_5_3,NO
asc_01,DS-PR,iccma17,scc_387_50_10_19,NA
asc_01,DS-PR,iccma17,scc_5203_50_10_4,NO
asc_01,DS-PR,iccma17,scc_5327_70_20_5,NA
asc_01,DS-PR,iccma17,scc_5789_30_10_1,NA
asc_01,DS-PR,iccma17,scc_6068_50_5_3,NA
asc_01,DS-PR,iccma17,scc_6083_40_5_4,NA
asc_01,DS-PR,iccma17,scc_6140_30_10_5,NA
asc_01,DS-PR,iccma17,scc_647_60_15_6,NA
asc_01,DS-PR,iccma17,scc_6542_60_5_4,NO
asc_01,DS-PR,iccma17,scc_7123_70_5_5,NO
asc_01,DS-PR,iccma17,scc_7210_40_15_1,NA
asc_01,DS-PR,iccma17,scc_8409_30_10_4,NO
asc_01,DS-PR,iccma17,scc_8643_60_5_2,NO
asc_01,DS-PR,iccma17,scc_8752_70_20_1,NO
asc_01,DS-PR,iccma17,scc_9013_50_15_5,NO
asc_01,DS-PR,iccma17,scc_9183_50_5_4,NO
asc_01,DS-PR,iccma17,scc_9446_70_5_2,NO
asc_01,DS-PR,iccma17,sembuster_1200,NO
asc_01,DS-PR,iccma17,sembuster_1500,NA
asc_01,DS-PR,iccma17,sembuster_1800,NO
asc_01,DS-PR,iccma17,sembuster_2400,NA
asc_01,DS-PR,iccma17,sembuster_3000,NA
asc_01,DS-PR,iccma17,sembuster_300,NA
asc_01,DS-PR,iccma17,sembuster_3600,NA
asc_01,DS-PR,iccma17,sembuster_3600.arg2,NA
asc_01,DS-PR,iccma17,sembuster_4200,NO
asc_01,DS-PR,iccma17,sembuster_4800,NA
asc_01,DS-PR,iccma17,sembuster_5400,NO
asc_01,DS-PR,iccma17,sembuster_6000,NA
asc_01,DS-PR,iccma17,sembuster_600,NO
asc_01,DS-PR,iccma17,sembuster_7500,NO
asc_01,DS-PR,iccma17,sembuster_900,NA
asc_01,DS-PR,iccma17,south-metro-area-regional-transit_20151216_1704.gml.20,NA
asc_01,DS-PR,iccma17,spacecoast_fl_2015-12-02.gml.50,NA
asc_01,DS-PR,iccma17,stb_340_455,NA
asc_01,DS-PR,iccma17,stb_379_470,NA
asc_01,DS-PR,iccma17,stb_388_75,NA
asc_01,DS-PR,iccma17,stb_422_250,NA
asc_01,DS-PR,iccma17,stb_428_430,NA
asc_01,DS-PR,iccma17,stb_434_435,NA
asc_01,DS-PR,iccma17,stb_437_87,NA
asc_01,DS-PR,iccma17,stb_471_389,NA
asc_01,DS-PR,iccma17,stb_474_78,NA
asc_01,DS-PR,iccma17,stb_480_171,NA
asc_01,DS-PR,iccma17,stb_496_268,NA
asc_01,DS-PR,iccma17,stb_499_147,NA
asc_01,DS-PR,iccma17,stb_541_355,NA
asc_01,DS-PR,iccma17,stb_547_485,NA
asc_01,DS-PR,iccma17,stb_559_238,NA
asc_01,DS-PR,iccma17,stb_593_45,NA
asc_01,DS-PR,iccma17,stb_596_207,NA
asc_01,DS-PR,iccma17,stb_634_218,NA
asc_01,DS-PR,iccma17,stb_639_212,NA
asc_01,DS-PR,iccma17,stb_657_104,NA
asc_01,DS-PR,iccma17,stb_657_292,NA
asc_01,DS-PR,iccma17,stb_673_456,NA
asc_01,DS-PR,iccma17,stb_697_110,NA
asc_01,DS-PR,iccma17,stb_724_345,NA
asc_01,DS-PR,iccma17,stb_754_180,NA
asc_01,DS-PR,iccma17,thecomet_20131025_1906.gml.20,NA
asc_01,DS-PR,iccma17,transit-services-of-frederick-county_20130128_2046.gml.20,NA
asc_01,DS-PR,iccma17,transit-services-of-frederick-county_20130128_2046.gml.20.arg2,NA
asc_01,DS-PR,iccma17,translink-archiver_20151219_0124.gml.80,NA
asc_01,DS-PR,iccma17,translink-archiver_20151219_0124.gml.80.arg2,NA
asc_01,DS-PR,iccma17,tursib_20110626_1306.gml.20,NA
asc_01,DS-PR,iccma17,tursib_20110626_1306.gml.20.arg2,NA
asc_01,DS-PR,iccma17,view2gt_20150927_1744.gml.50,NA
asc_01,DS-PR,iccma17,view2gt_20150927_1744.gml.50.arg2,NA
asc_01,DS-PR,iccma17,villavesas_20150331_1146.gml.50,NA
asc_01,DS-PR,iccma17,WS_200_28_50_70,NA
asc_01,DS-PR,iccma17,WS_200_28_90_50,NA
asc_01,DS-PR,iccma17,WS_300_16_70_30,NA
asc_01,DS-PR,iccma17,WS_300_16_70_70,NA
asc_01,DS-PR,iccma17,WS_300_16_90_30,NA
asc_01,DS-PR,iccma17,WS_300_16_90_70,NA
asc_01,DS-PR,iccma17,WS_300_24_50_10,NA
asc_01,DS-PR,iccma17,WS_300_24_50_30,NA
asc_01,DS-PR,iccma17,WS_300_24_50_50,NA
asc_01,DS-PR,iccma17,WS_300_24_50_70,NA
asc_01,DS-PR,iccma17,WS_300_24_70_10,NA
asc_01,DS-PR,iccma17,WS_300_24_70_30,NA
asc_01,DS-PR,iccma17,WS_300_24_70_50,NA
asc_01,DS-PR,iccma17,WS_300_24_90_10,NA
asc_01,DS-PR,iccma17,WS_300_24_90_10.arg2,NA
asc_01,DS-PR,iccma17,WS_300_32_30_70,NA
asc_01,DS-PR,iccma17,WS_300_32_50_70,NA
asc_01,DS-PR,iccma17,WS_300_32_90_10,NA
asc_01,DS-PR,iccma17,WS_300_32_90_10.arg2,NA
asc_01,DS-PR,iccma17,WS_300_32_90_70,NA
asc_01,DS-PR,iccma17,WS_300_32_90_70.arg2,NA
asc_01,DS-PR,iccma17,WS_400_16_50_70,NA
asc_01,DS-PR,iccma17,WS_400_16_70_50,NA
asc_01,DS-PR,iccma17,WS_400_16_90_30,NA
asc_01,DS-PR,iccma17,WS_400_16_90_70,NA
asc_01,DS-PR,iccma17,WS_400_16_90_70.arg2,NA
asc_01,DS-PR,iccma17,WS_400_24_30_70,NA
asc_01,DS-PR,iccma17,WS_400_24_90_70,NA
asc_01,DS-PR,iccma17,WS_400_24_90_70.arg2,NA
asc_01,DS-PR,iccma17,WS_400_32_30_50,NA
asc_01,DS-PR,iccma17,WS_400_32_30_70,NA
asc_01,DS-PR,iccma17,WS_400_32_50_10,NA
asc_01,DS-PR,iccma17,WS_400_32_50_10.arg2,NA
asc_01,DS-PR,iccma17,WS_400_32_70_30,NA
asc_01,DS-PR,iccma17,WS_400_32_70_30.arg2,NA
asc_01,DS-PR,iccma17,WS_500_24_30_10,NA
asc_01,DS-PR,iccma17,WS_500_24_30_30,NA
asc_01,DS-PR,iccma17,WS_500_24_30_50,NA
asc_01,DS-PR,iccma17,WS_500_24_30_70,NA
asc_01,DS-PR,iccma17,WS_500_24_90_50,NA
asc_01,DS-PR,iccma17,WS_500_24_90_50.arg2,NA
asc_01,DS-PR,iccma17,WS_500_32_30_10,NA
asc_01,DS-PR,iccma17,WS_500_32_30_10.arg2,NA
asc_01,DS-PR,iccma17,WS_500_32_70_70,NA
asc_01,DS-PR,iccma17,WS_500_32_70_70.arg2,NA
asc_01,DS-PR,iccma17,yamhill-or-us.gml.20,NA
asc_01,DS-PR,iccma19,A-1-admbuster_1000,NA
asc_01,DS-PR,iccma19,A-1-admbuster_2000,NA
asc_01,DS-PR,iccma19,A-1-admbuster_4000,NA
asc_01,DS-PR,iccma19,A-1-admbuster_6000,NA
asc_01,DS-PR,iccma19,A-1-afinput_exp_acyclic_depvary_step3_batch_yyy01,NO
asc_01,DS-PR,iccma19,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy04,NA
asc_01,DS-PR,iccma19,A-1-afinput_exp_acyclic_indvary1_step5_batch_yyy09,NA
asc_01,DS-PR,iccma19,A-1-afinput_exp_acyclic_indvary3_step1_batch_yyy10,NA
asc_01,DS-PR,iccma19,A-1-BA_120_30_3,NA
asc_01,DS-PR,iccma19,A-1-BA_180_10_2,NA
asc_01,DS-PR,iccma19,A-1-BA_200_10_5,NA
asc_01,DS-PR,iccma19,A-1-BA_40_80_5,NA
asc_01,DS-PR,iccma19,A-1-BA_60_70_3,NA
asc_01,DS-PR,iccma19,A-1-brookings-or-us.gml.50,NA
asc_01,DS-PR,iccma19,A-1-caravan-or-us.gml.80,NA
asc_01,DS-PR,iccma19,A-1-ER_100_100_1,NA
asc_01,DS-PR,iccma19,A-1-ferry2.pfile-L2-C1-05.pddl.3.cnf,NA
asc_01,DS-PR,iccma19,A-1-ferry2.pfile-L2-C1-08.pddl.1.cnf,NA
asc_01,DS-PR,iccma19,A-1-ferry2.pfile-L3-C1-04.pddl.2.cnf,NA
asc_01,DS-PR,iccma19,A-1-grd_1790_4_8,NA
asc_01,DS-PR,iccma19,A-1-grd_2065_1_8,NA
asc_01,DS-PR,iccma19,A-1-grd_418_2_9,NA
asc_01,DS-PR,iccma19,A-1-grd_489_5_8,NA
asc_01,DS-PR,iccma19,A-1-rockland-county-department-of-public-transportation_20121220_2018.gml.20,NA
asc_01,DS-PR,iccma19,A-1-stb_190_70,NA
asc_01,DS-PR,iccma19,A-1-stb_291_2,NA
asc_01,DS-PR,iccma19,A-1-stb_389_42,NA
asc_01,DS-PR,iccma19,A-1-stb_437_137,NA
asc_01,DS-PR,iccma19,A-2-admbuster_10000,NA
asc_01,DS-PR,iccma19,A-2-admbuster_8000,NA
asc_01,DS-PR,iccma19,A-2-afinput_exp_acyclic_depvary_step6_batch_yyy05,NO
asc_01,DS-PR,iccma19,A-2-afinput_exp_cycles_depvary_step4_batch_yyy01,NO
asc_01,DS-PR,iccma19,A-2-afinput_exp_cycles_depvary_step4_batch_yyy03,NO
asc_01,DS-PR,iccma19,A-2-afinput_exp_cycles_indvary1_step1_batch_yyy04,NO
asc_01,DS-PR,iccma19,A-2-afinput_exp_cycles_indvary3_step1_batch_yyy04,NO
asc_01,DS-PR,iccma19,A-2-BA_180_20_1,NA
asc_01,DS-PR,iccma19,A-2-BA_200_30_2,NA
asc_01,DS-PR,iccma19,A-2-ferry2.pfile-L3-C4-09.pddl.2.cnf,NA
asc_01,DS-PR,iccma19,A-2-grd_1697_5_7,NA
asc_01,DS-PR,iccma19,A-2-grd_1948_5_1,NA
asc_01,DS-PR,iccma19,A-2-grd_3018_3_7,NA
asc_01,DS-PR,iccma19,A-2-grd_3908_2_1,NA
asc_01,DS-PR,iccma19,A-2-grd_5178_1_1,NA
asc_01,DS-PR,iccma19,A-2-stb_422_250,NA
asc_01,DS-PR,iccma19,A-2-stb_428_430,NA
asc_01,DS-PR,iccma19,A-2-stb_547_485,NA
asc_01,DS-PR,iccma19,A-2-WS_300_16_70_30,NA
asc_01,DS-PR,iccma19,A-2-WS_300_16_90_30,NA
asc_01,DS-PR,iccma19,A-3-afinput_exp_acyclic_depvary_step5_batch_yyy01,NO
asc_01,DS-PR,iccma19,A-3-afinput_exp_acyclic_depvary_step6_batch_yyy04,NO
asc_01,DS-PR,iccma19,A-3-afinput_exp_acyclic_indvary2_step2_batch_yyy10,NO
asc_01,DS-PR,iccma19,A-3-afinput_exp_cycles_depvary_step4_batch_yyy05,NO
asc_01,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy02,NO
asc_01,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy03,NO
asc_01,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step1_batch_yyy09,NO
asc_01,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step2_batch_yyy01,NO
asc_01,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary1_step3_batch_yyy02,NO
asc_01,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy03,NO
asc_01,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy04,NO
asc_01,DS-PR,iccma19,A-3-afinput_exp_cycles_indvary2_step1_batch_yyy10,NO
asc_01,DS-PR,iccma19,A-3-bw2.pfile-4-02.pddl.2.cnf,NA
asc_01,DS-PR,iccma19,A-3-grd_8034_1_2,NA
asc_01,DS-PR,iccma19,A-4-afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
asc_01,DS-PR,iccma19,A-4-afinput_exp_acyclic_depvary_step8_batch_yyy09,NA
asc_01,DS-PR,iccma19,A-4-afinput_exp_acyclic_indvary1_step2_batch_yyy07,NO
asc_01,DS-PR,iccma19,A-4-grd_7891_3_9,NA
asc_01,DS-PR,iccma19,B-1-admbuster_1000,NA
asc_01,DS-PR,iccma19,B-1-admbuster_2000,NA
asc_01,DS-PR,iccma19,B-1-afinput_exp_acyclic_depvary_step5_batch_yyy08,NO
asc_01,DS-PR,iccma19,B-1-afinput_exp_acyclic_indvary1_step3_batch_yyy06,NO
asc_01,DS-PR,iccma19,B-1-afinput_exp_cycles_indvary1_step8_batch_yyy08,NA
asc_01,DS-PR,iccma19,B-1-BA_100_20_1,NA
asc_01,DS-PR,iccma19,B-1-BA_120_20_2,NA
asc_01,DS-PR,iccma19,B-1-BA_40_30_3,NA
asc_01,DS-PR,iccma19,B-1-BA_40_60_2,NA
asc_01,DS-PR,iccma19,B-1-BA_40_80_4,NA
asc_01,DS-PR,iccma19,B-1-ferry2.pfile-L2-C1-02.pddl.2.cnf,NA
asc_01,DS-PR,iccma19,B-1-ferry2.pfile-L2-C2-06.pddl.2.cnf,NA
asc_01,DS-PR,iccma19,B-1-grd_156_3_6,NA
asc_01,DS-PR,iccma19,B-1-grd_1892_1_3,NA
asc_01,DS-PR,iccma19,B-1-grd_1948_5_1,NA
asc_01,DS-PR,iccma19,B-1-grd_3018_3_7,NA
asc_01,DS-PR,iccma19,B-1-massachusetts-archiver_20090912_0208.gml.50,NA
asc_01,DS-PR,iccma19,B-1-stb_138_162,NA
asc_01,DS-PR,iccma19,B-1-stb_161_74,NA
asc_01,DS-PR,iccma19,B-1-stb_199_128,NA
asc_01,DS-PR,iccma19,B-1-university-of-pretoria_20150805_1406.normalized.gml.80,NA
asc_01,DS-PR,iccma19,B-2-afinput_exp_acyclic_depvary_step8_batch_yyy09,NO
asc_01,DS-PR,iccma19,B-2-afinput_exp_acyclic_indvary2_step2_batch_yyy10,NO
asc_01,DS-PR,iccma19,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy01,NA
asc_01,DS-PR,iccma19,B-2-afinput_exp_cycles_indvary2_step1_batch_yyy10,NO
asc_01,DS-PR,iccma19,B-2-BA_140_30_5,NA
asc_01,DS-PR,iccma19,B-2-comune-di-castellanza_20151218_2338.gml.80,NA
asc_01,DS-PR,iccma19,B-2-stb_287_202,NA
asc_01,DS-PR,iccma19,B-2-stb_291_2,NA
asc_01,DS-PR,iccma19,B-2-stb_330_291,NA
asc_01,DS-PR,iccma19,B-2-stb_410_118,NA
asc_01,DS-PR,iccma19,B-2-stb_625_161,NA
asc_01,DS-PR,iccma19,B-2-WS_200_20_90_50,NA
asc_01,DS-PR,iccma19,B-3-afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
asc_01,DS-PR,iccma19,B-3-stb_327_100,NA
asc_01,DS-PR,iccma19,B-3-stb_339_393,NA
asc_01,DS-PR,iccma19,B-3-stb_380_405,NA
asc_01,DS-PR,iccma19,B-3-stb_390_450,NA
asc_01,DS-PR,iccma19,B-3-stb_428_430,NA
asc_01,DS-PR,iccma19,B-3-stb_430_209,NA
asc_01,DS-PR,iccma19,B-3-stb_457_193,NA
asc_01,DS-PR,iccma19,B-3-stb_522_11,NA
asc_01,DS-PR,iccma19,B-3-stb_590_330,NA
asc_01,DS-PR,iccma19,B-3-stb_696_368,NA
asc_01,DS-PR,iccma19,B-3-stb_696_412,NA
asc_01,DS-PR,iccma19,B-3-stb_763_492,NA
asc_01,DS-PR,iccma19,B-3-stb_767_429,NA
asc_01,DS-PR,iccma19,B-3-WS_300_16_70_30,NA
asc_01,DS-PR,iccma19,B-3-WS_300_16_90_30,NA
asc_01,DS-PR,iccma19,B-4-stb_547_485,NA
asc_01,DS-PR,iccma19,C-1-admbuster_10000,NA
asc_01,DS-PR,iccma19,C-1-admbuster_1000,NA
asc_01,DS-PR,iccma19,C-1-admbuster_6000,NA
asc_01,DS-PR,iccma19,C-1-admbuster_8000,NA
asc_01,DS-PR,iccma19,C-1-afinput_exp_acyclic_indvary1_step1_batch_yyy08,NO
asc_01,DS-PR,iccma19,C-1-afinput_exp_acyclic_indvary1_step5_batch_yyy07,NA
asc_01,DS-PR,iccma19,C-1-afinput_exp_cycles_indvary1_step6_batch_yyy02,NO
asc_01,DS-PR,iccma19,C-1-BA_120_20_5,NA
asc_01,DS-PR,iccma19,C-1-BA_60_60_2,NA
asc_01,DS-PR,iccma19,C-1-BA_80_20_4,NA
asc_01,DS-PR,iccma19,C-1-bluestar-or-us.gml.20,NA
asc_01,DS-PR,iccma19,C-1-calaveras-transit_20151216_1707.gml.50,NA
asc_01,DS-PR,iccma19,C-1-ER_100_100_3,NA
asc_01,DS-PR,iccma19,C-1-grd_1222_5_4,NA
asc_01,DS-PR,iccma19,C-1-grd_3018_3_7,NA
asc_01,DS-PR,iccma19,C-1-grd_489_5_8,NA
asc_01,DS-PR,iccma19,C-1-grd_5178_1_1,NA
asc_01,DS-PR,iccma19,C-1-grd_8034_1_2,NA
asc_01,DS-PR,iccma19,C-1-stb_234_487,NA
asc_01,DS-PR,iccma19,C-1-stb_373_251,NA
asc_01,DS-PR,iccma19,C-1-stb_463_93,NA
asc_01,DS-PR,iccma19,C-1-WS_200_28_70_10,NA
asc_01,DS-PR,iccma19,C-2-afinput_exp_acyclic_depvary_step6_batch_yyy05,NO
asc_01,DS-PR,iccma19,C-2-afinput_exp_acyclic_indvary1_step2_batch_yyy07,NO
asc_01,DS-PR,iccma19,C-2-afinput_exp_cycles_depvary_step3_batch_yyy08,NO
asc_01,DS-PR,iccma19,C-2-afinput_exp_cycles_depvary_step4_batch_yyy05,NO
asc_01,DS-PR,iccma19,C-2-afinput_exp_cycles_indvary2_step1_batch_yyy01,NO
asc_01,DS-PR,iccma19,C-2-stb_304_352,NA
asc_01,DS-PR,iccma19,C-3-afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
asc_01,DS-PR,iccma19,Medium-result-b1,NA
asc_01,DS-PR,iccma19,Medium-result-b16,NA
asc_01,DS-PR,iccma19,Medium-result-b17,NA
asc_01,DS-PR,iccma19,Medium-result-b2,NA
asc_01,DS-PR,iccma19,Medium-result-b23,NA
asc_01,DS-PR,iccma19,Medium-result-b24,NA
asc_01,DS-PR,iccma19,Medium-result-b25,NA
asc_01,DS-PR,iccma19,n100p3q34ve,NA
asc_01,DS-PR,iccma19,n100p5q2,NA
asc_01,DS-PR,iccma19,n128p5q2_ve,NA
asc_01,DS-PR,iccma19,n160p3q24e,NA
asc_01,DS-PR,iccma19,n160p5q2_ve,NA
asc_01,DS-PR,iccma19,n192p5q2_ve,NA
asc_01,DS-PR,iccma19,n224p5q2_ve,NA
asc_01,DS-PR,iccma19,n256p3q08n,NA
asc_01,DS-PR,iccma19,n256p5q2_e,NA
asc_01,DS-PR,iccma19,n320p5q2_n,NA
asc_01,DS-PR,iccma19,Small-result-b100,NA
asc_01,DS-PR,iccma19,Small-result-b101,NA
asc_01,DS-PR,iccma19,Small-result-b10,NA
asc_01,DS-PR,iccma19,Small-result-b102,NA
asc_01,DS-PR,iccma19,Small-result-b103,NA
asc_01,DS-PR,iccma19,Small-result-b104,NA
asc_01,DS-PR,iccma19,Small-result-b105,NA
asc_01,DS-PR,iccma19,Small-result-b106,NA
asc_01,DS-PR,iccma19,Small-result-b107,NA
asc_01,DS-PR,iccma19,Small-result-b108,NA
asc_01,DS-PR,iccma19,Small-result-b11,NA
asc_01,DS-PR,iccma19,Small-result-b12,NA
asc_01,DS-PR,iccma19,Small-result-b13,NA
asc_01,DS-PR,iccma19,Small-result-b14,NA
asc_01,DS-PR,iccma19,Small-result-b15,NA
asc_01,DS-PR,iccma19,Small-result-b16,NA
asc_01,DS-PR,iccma19,Small-result-b17,NA
asc_01,DS-PR,iccma19,Small-result-b18,NA
asc_01,DS-PR,iccma19,Small-result-b19,NA
asc_01,DS-PR,iccma19,Small-result-b20,NA
asc_01,DS-PR,iccma19,Small-result-b21,NA
asc_01,DS-PR,iccma19,Small-result-b2,NA
asc_01,DS-PR,iccma19,Small-result-b22,NA
asc_01,DS-PR,iccma19,Small-result-b23,NA
asc_01,DS-PR,iccma19,Small-result-b24,NA
asc_01,DS-PR,iccma19,Small-result-b25,NA
asc_01,DS-PR,iccma19,Small-result-b26,NA
asc_01,DS-PR,iccma19,Small-result-b27,NA
asc_01,DS-PR,iccma19,Small-result-b28,NA
asc_01,DS-PR,iccma19,Small-result-b29,NA
asc_01,DS-PR,iccma19,Small-result-b30,NA
asc_01,DS-PR,iccma19,Small-result-b31,NA
asc_01,DS-PR,iccma19,Small-result-b3,NA
asc_01,DS-PR,iccma19,Small-result-b33,NA
asc_01,DS-PR,iccma19,Small-result-b34,NA
asc_01,DS-PR,iccma19,Small-result-b35,NA
asc_01,DS-PR,iccma19,Small-result-b36,NA
asc_01,DS-PR,iccma19,Small-result-b37,NA
asc_01,DS-PR,iccma19,Small-result-b38,NA
asc_01,DS-PR,iccma19,Small-result-b39,NA
asc_01,DS-PR,iccma19,Small-result-b40,NA
asc_01,DS-PR,iccma19,Small-result-b41,NA
asc_01,DS-PR,iccma19,Small-result-b4,NA
asc_01,DS-PR,iccma19,Small-result-b42,NA
asc_01,DS-PR,iccma19,Small-result-b43,NA
asc_01,DS-PR,iccma19,Small-result-b44,NA
asc_01,DS-PR,iccma19,Small-result-b45,NA
asc_01,DS-PR,iccma19,Small-result-b46,NA
asc_01,DS-PR,iccma19,Small-result-b47,NA
asc_01,DS-PR,iccma19,Small-result-b48,NA
asc_01,DS-PR,iccma19,Small-result-b49,NA
asc_01,DS-PR,iccma19,Small-result-b50,NA
asc_01,DS-PR,iccma19,Small-result-b51,NA
asc_01,DS-PR,iccma19,Small-result-b5,NA
asc_01,DS-PR,iccma19,Small-result-b52,NA
asc_01,DS-PR,iccma19,Small-result-b53,NA
asc_01,DS-PR,iccma19,Small-result-b54,NA
asc_01,DS-PR,iccma19,Small-result-b55,NA
asc_01,DS-PR,iccma19,Small-result-b56,NA
asc_01,DS-PR,iccma19,Small-result-b57,NA
asc_01,DS-PR,iccma19,Small-result-b58,NA
asc_01,DS-PR,iccma19,Small-result-b59,NA
asc_01,DS-PR,iccma19,Small-result-b60,NA
asc_01,DS-PR,iccma19,Small-result-b61,NA
asc_01,DS-PR,iccma19,Small-result-b6,NA
asc_01,DS-PR,iccma19,Small-result-b62,NA
asc_01,DS-PR,iccma19,Small-result-b63,NA
asc_01,DS-PR,iccma19,Small-result-b64,NA
asc_01,DS-PR,iccma19,Small-result-b65,NA
asc_01,DS-PR,iccma19,Small-result-b66,NA
asc_01,DS-PR,iccma19,Small-result-b67,NA
asc_01,DS-PR,iccma19,Small-result-b68,NA
asc_01,DS-PR,iccma19,Small-result-b69,NA
asc_01,DS-PR,iccma19,Small-result-b70,NA
asc_01,DS-PR,iccma19,Small-result-b71,NA
asc_01,DS-PR,iccma19,Small-result-b72,NA
asc_01,DS-PR,iccma19,Small-result-b73,NA
asc_01,DS-PR,iccma19,Small-result-b74,NA
asc_01,DS-PR,iccma19,Small-result-b75,NA
asc_01,DS-PR,iccma19,Small-result-b76,NA
asc_01,DS-PR,iccma19,Small-result-b77,NA
asc_01,DS-PR,iccma19,Small-result-b78,NA
asc_01,DS-PR,iccma19,Small-result-b79,NA
asc_01,DS-PR,iccma19,Small-result-b80,NA
asc_01,DS-PR,iccma19,Small-result-b81,NA
asc_01,DS-PR,iccma19,Small-result-b8,NA
asc_01,DS-PR,iccma19,Small-result-b82,NA
asc_01,DS-PR,iccma19,Small-result-b83,NA
asc_01,DS-PR,iccma19,Small-result-b84,NA
asc_01,DS-PR,iccma19,Small-result-b85,NA
asc_01,DS-PR,iccma19,Small-result-b86,NA
asc_01,DS-PR,iccma19,Small-result-b87,NA
asc_01,DS-PR,iccma19,Small-result-b88,NA
asc_01,DS-PR,iccma19,Small-result-b89,NA
asc_01,DS-PR,iccma19,Small-result-b90,NA
asc_01,DS-PR,iccma19,Small-result-b91,NA
asc_01,DS-PR,iccma19,Small-result-b9,NA
asc_01,DS-PR,iccma19,Small-result-b92,NA
asc_01,DS-PR,iccma19,Small-result-b93,NA
asc_01,DS-PR,iccma19,Small-result-b94,NA
asc_01,DS-PR,iccma19,Small-result-b95,NA
asc_01,DS-PR,iccma19,Small-result-b96,NA
asc_01,DS-PR,iccma19,Small-result-b97,NA
asc_01,DS-PR,iccma19,Small-result-b98,NA
asc_01,DS-PR,iccma19,Small-result-b99,NA
asc_01,DS-PR,iccma19,T-1-admbuster_1000,NA
asc_01,DS-PR,iccma19,T-1-admbuster_2000,NA
asc_01,DS-PR,iccma19,T-1-admbuster_4000,NA
asc_01,DS-PR,iccma19,T-1-admbuster_6000,NA
