solver_name,task,benchmark_name,instance,answer
solution,DS-PR,iccma21,b_5_1_10,NO
solution,DS-PR,iccma21,b_5_2_10,NO
solution,DS-PR,iccma21,b_5_2_6,NO
solution,DS-PR,iccma21,b_5_2_7,NO
solution,DS-PR,iccma21,b_5_2_8,NO
solution,DS-PR,iccma21,b_5_2_9,NO
solution,DS-PR,iccma21,b_5_3_10,NO
solution,DS-PR,iccma21,b_5_4_10,NO
solution,DS-PR,iccma21,b_5_4_6,NO
solution,DS-PR,iccma21,b_5_4_7,NO
solution,DS-PR,iccma21,b_5_4_8,NO
solution,DS-PR,iccma21,b_5_4_9,NO
solution,DS-PR,iccma21,b_5_5_10,NO
solution,DS-PR,iccma21,b_5_6_10,NO
solution,DS-PR,iccma21,b_5_6_6,NO
solution,DS-PR,iccma21,b_5_6_7,NO
solution,DS-PR,iccma21,b_5_6_8,NO
solution,DS-PR,iccma21,b_5_6_9,NO
solution,DS-PR,iccma21,b_5_7_10,NO
solution,DS-PR,iccma21,b_5_8_10,NO
solution,DS-PR,iccma21,b_5_8_6,NO
solution,DS-PR,iccma21,b_5_8_7,NO
solution,DS-PR,iccma21,b_5_8_8,NO
solution,DS-PR,iccma21,b_5_8_9,NO
solution,DS-PR,iccma21,b_5_9_10,NO
solution,DS-PR,iccma21,b_6_10_10,NO
solution,DS-PR,iccma21,b_6_10_6,NO
solution,DS-PR,iccma21,b_6_10_7,NO
solution,DS-PR,iccma21,b_6_10_8,NO
solution,DS-PR,iccma21,b_6_10_9,NO
solution,DS-PR,iccma21,b_6_1_10,NO
solution,DS-PR,iccma21,b_6_2_10,NO
solution,DS-PR,iccma21,b_6_2_6,NO
solution,DS-PR,iccma21,b_6_2_7,NO
solution,DS-PR,iccma21,b_6_2_8,NO
solution,DS-PR,iccma21,b_6_2_9,NO
solution,DS-PR,iccma21,b_6_3_10,NO
solution,DS-PR,iccma21,b_6_4_10,NO
solution,DS-PR,iccma21,b_6_4_6,NO
solution,DS-PR,iccma21,b_6_4_7,NO
solution,DS-PR,iccma21,b_6_4_8,NO
solution,DS-PR,iccma21,b_6_4_9,NO
solution,DS-PR,iccma21,b_6_5_10,NO
solution,DS-PR,iccma21,b_6_6_10,NO
solution,DS-PR,iccma21,b_6_6_6,NO
solution,DS-PR,iccma21,b_6_6_7,NO
solution,DS-PR,iccma21,b_6_6_8,NO
solution,DS-PR,iccma21,b_6_6_9,NO
solution,DS-PR,iccma21,b_6_7_10,NO
solution,DS-PR,iccma21,b_6_8_10,NO
solution,DS-PR,iccma21,b_6_8_6,NO
solution,DS-PR,iccma21,b_6_8_7,NO
solution,DS-PR,iccma21,b_6_8_8,NO
solution,DS-PR,iccma21,b_6_8_9,NO
solution,DS-PR,iccma21,b_6_9_10,NO
solution,DS-PR,iccma21,b_7_10_10,NO
solution,DS-PR,iccma21,b_7_10_6,NO
solution,DS-PR,iccma21,b_7_10_7,NO
solution,DS-PR,iccma21,b_7_10_8,NO
solution,DS-PR,iccma21,b_7_10_9,NO
solution,DS-PR,iccma21,b_7_1_10,NO
solution,DS-PR,iccma21,b_7_2_10,NO
solution,DS-PR,iccma21,b_7_2_6,NO
solution,DS-PR,iccma21,b_7_2_7,NO
solution,DS-PR,iccma21,b_7_2_8,NO
solution,DS-PR,iccma21,b_7_2_9,NO
solution,DS-PR,iccma21,b_7_3_10,NO
solution,DS-PR,iccma21,b_7_4_10,NO
solution,DS-PR,iccma21,b_7_4_6,NO
solution,DS-PR,iccma21,b_7_4_7,NO
solution,DS-PR,iccma21,b_7_4_8,NO
solution,DS-PR,iccma21,b_7_4_9,NO
solution,DS-PR,iccma21,b_7_5_10,NO
solution,DS-PR,iccma21,b_7_6_10,NO
solution,DS-PR,iccma21,b_7_6_6,NO
solution,DS-PR,iccma21,b_7_6_7,NO
solution,DS-PR,iccma21,b_7_6_8,NO
solution,DS-PR,iccma21,b_7_6_9,NO
solution,DS-PR,iccma21,b_7_7_10,NO
solution,DS-PR,iccma21,b_7_8_10,NO
solution,DS-PR,iccma21,b_7_8_6,NO
solution,DS-PR,iccma21,b_7_8_7,NO
solution,DS-PR,iccma21,b_7_8_8,NO
solution,DS-PR,iccma21,b_7_8_9,NO
solution,DS-PR,iccma21,b_7_9_10,NO
solution,DS-PR,iccma21,b_8_10_6,NO
solution,DS-PR,iccma21,b_8_10_7,NO
solution,DS-PR,iccma21,b_8_10_8,NO
solution,DS-PR,iccma21,b_8_10_9,NO
solution,DS-PR,iccma21,b_8_1_10,NO
solution,DS-PR,iccma21,b_8_2_10,NO
solution,DS-PR,iccma21,b_8_2_6,NO
solution,DS-PR,iccma21,b_8_2_7,NO
solution,DS-PR,iccma21,b_8_2_8,NO
solution,DS-PR,iccma21,b_8_2_9,NO
solution,DS-PR,iccma21,b_8_3_10,NO
solution,DS-PR,iccma21,b_8_4_10,NO
solution,DS-PR,iccma21,b_8_4_6,NO
solution,DS-PR,iccma21,b_8_4_7,NO
solution,DS-PR,iccma21,b_8_4_8,NO
solution,DS-PR,iccma21,b_8_4_9,NO
solution,DS-PR,iccma21,b_8_5_10,NO
solution,DS-PR,iccma21,b_8_6_6,NO
solution,DS-PR,iccma21,b_8_6_7,NO
solution,DS-PR,iccma21,b_8_6_8,NO
solution,DS-PR,iccma21,b_8_6_9,NO
solution,DS-PR,iccma21,b_8_7_10,NO
solution,DS-PR,iccma21,b_8_8_6,NO
solution,DS-PR,iccma21,b_8_8_7,NO
solution,DS-PR,iccma21,be_5_10_10,NO
solution,DS-PR,iccma21,be_5_10_6,NO
solution,DS-PR,iccma21,be_5_10_7,NO
solution,DS-PR,iccma21,be_5_10_8,NO
solution,DS-PR,iccma21,be_5_10_9,NO
solution,DS-PR,iccma21,be_5_1_10,NO
solution,DS-PR,iccma21,be_5_2_10,NO
solution,DS-PR,iccma21,be_5_2_6,NO
solution,DS-PR,iccma21,be_5_2_7,NO
solution,DS-PR,iccma21,be_5_2_8,NO
solution,DS-PR,iccma21,be_5_2_9,NO
solution,DS-PR,iccma21,be_5_3_10,NO
solution,DS-PR,iccma21,be_5_4_10,NO
solution,DS-PR,iccma21,be_5_4_6,NO
solution,DS-PR,iccma21,be_5_4_7,NO
solution,DS-PR,iccma21,be_5_4_8,NO
solution,DS-PR,iccma21,be_5_4_9,NO
solution,DS-PR,iccma21,be_5_5_10,NO
solution,DS-PR,iccma21,be_5_6_10,NO
solution,DS-PR,iccma21,be_5_6_6,NO
solution,DS-PR,iccma21,be_5_6_7,NO
solution,DS-PR,iccma21,be_5_6_8,NO
solution,DS-PR,iccma21,be_5_6_9,NO
solution,DS-PR,iccma21,be_5_7_10,NO
solution,DS-PR,iccma21,be_5_8_10,NO
solution,DS-PR,iccma21,be_5_8_6,NO
solution,DS-PR,iccma21,be_5_8_7,NO
solution,DS-PR,iccma21,be_5_8_8,NO
solution,DS-PR,iccma21,be_5_8_9,NO
solution,DS-PR,iccma21,be_5_9_10,NO
solution,DS-PR,iccma21,be_6_10_10,NO
solution,DS-PR,iccma21,be_6_10_6,NO
solution,DS-PR,iccma21,be_6_10_7,NO
solution,DS-PR,iccma21,be_6_10_8,NO
solution,DS-PR,iccma21,be_6_10_9,NO
solution,DS-PR,iccma21,be_6_1_10,NO
solution,DS-PR,iccma21,be_6_2_10,NO
solution,DS-PR,iccma21,be_6_2_6,NO
solution,DS-PR,iccma21,be_6_2_7,NO
solution,DS-PR,iccma21,be_6_2_8,NO
solution,DS-PR,iccma21,be_6_2_9,NO
solution,DS-PR,iccma21,be_6_3_10,NO
solution,DS-PR,iccma21,be_6_4_10,NO
solution,DS-PR,iccma21,be_6_4_6,NO
solution,DS-PR,iccma21,be_6_4_7,NO
solution,DS-PR,iccma21,be_6_4_8,NO
solution,DS-PR,iccma21,be_6_4_9,NO
solution,DS-PR,iccma21,be_6_5_10,NO
solution,DS-PR,iccma21,be_6_6_10,NO
solution,DS-PR,iccma21,be_6_6_6,NO
solution,DS-PR,iccma21,be_6_6_7,NO
solution,DS-PR,iccma21,be_6_6_8,NO
solution,DS-PR,iccma21,be_6_6_9,NO
solution,DS-PR,iccma21,be_6_7_10,NO
solution,DS-PR,iccma21,be_6_8_10,NO
solution,DS-PR,iccma21,be_6_8_6,NO
solution,DS-PR,iccma21,be_6_8_7,NO
solution,DS-PR,iccma21,be_6_8_8,NO
solution,DS-PR,iccma21,be_6_8_9,NO
solution,DS-PR,iccma21,be_6_9_10,NO
solution,DS-PR,iccma21,be_7_10_10,NO
solution,DS-PR,iccma21,be_7_10_6,NO
solution,DS-PR,iccma21,be_7_10_7,NO
solution,DS-PR,iccma21,be_7_10_8,NO
solution,DS-PR,iccma21,be_7_10_9,NO
solution,DS-PR,iccma21,be_7_1_10,NO
solution,DS-PR,iccma21,be_7_2_10,NO
solution,DS-PR,iccma21,be_7_2_6,NO
solution,DS-PR,iccma21,be_7_2_7,NO
solution,DS-PR,iccma21,be_7_2_8,NO
solution,DS-PR,iccma21,be_7_2_9,NO
solution,DS-PR,iccma21,be_7_3_10,NO
solution,DS-PR,iccma21,be_7_4_10,NO
solution,DS-PR,iccma21,be_7_4_6,NO
solution,DS-PR,iccma21,be_7_4_7,NO
solution,DS-PR,iccma21,be_7_4_8,NO
solution,DS-PR,iccma21,be_7_4_9,NO
solution,DS-PR,iccma21,be_7_5_10,NO
solution,DS-PR,iccma21,be_7_6_10,NO
solution,DS-PR,iccma21,be_7_6_6,NO
solution,DS-PR,iccma21,be_7_6_7,NO
solution,DS-PR,iccma21,be_7_6_8,NO
solution,DS-PR,iccma21,be_7_6_9,NO
solution,DS-PR,iccma21,be_7_7_10,NO
solution,DS-PR,iccma21,be_7_8_10,NO
solution,DS-PR,iccma21,be_7_8_6,NO
solution,DS-PR,iccma21,be_7_8_7,NO
solution,DS-PR,iccma21,be_7_8_8,NO
solution,DS-PR,iccma21,be_7_8_9,NO
solution,DS-PR,iccma21,be_7_9_10,NO
solution,DS-PR,iccma21,be_8_10_6,NO
solution,DS-PR,iccma21,be_8_10_9,NO
solution,DS-PR,iccma21,be_8_1_10,NO
solution,DS-PR,iccma21,be_8_2_10,NO
solution,DS-PR,iccma21,be_8_2_7,NO
solution,DS-PR,iccma21,be_8_2_8,NO
solution,DS-PR,iccma21,be_8_2_9,NO
solution,DS-PR,iccma21,be_8_3_10,NO
solution,DS-PR,iccma21,be_8_4_10,NO
solution,DS-PR,iccma21,be_8_4_6,NO
solution,DS-PR,iccma21,be_8_4_7,NO
solution,DS-PR,iccma21,be_8_4_8,NO
solution,DS-PR,iccma21,be_8_4_9,NO
solution,DS-PR,iccma21,be_8_5_10,NO
solution,DS-PR,iccma21,be_8_6_10,NO
solution,DS-PR,iccma21,be_8_6_6,NO
solution,DS-PR,iccma21,be_8_6_7,NO
solution,DS-PR,iccma21,be_8_6_9,NO
solution,DS-PR,iccma21,be_8_7_10,NO
solution,DS-PR,iccma21,be_8_8_10,NO
solution,DS-PR,iccma21,be_8_8_7,NO
solution,DS-PR,iccma21,be_8_8_8,NO
solution,DS-PR,iccma21,be_8_8_9,NO
solution,DS-PR,iccma21,be_9_1_10,NO
solution,DS-PR,iccma21,be_9_2_9,NO
solution,DS-PR,iccma21,e_5_10_10,NO
solution,DS-PR,iccma21,e_5_10_6,NO
solution,DS-PR,iccma21,e_5_10_7,NO
solution,DS-PR,iccma21,e_5_10_8,NO
solution,DS-PR,iccma21,e_5_10_9,NO
solution,DS-PR,iccma21,e_5_1_10,NO
solution,DS-PR,iccma21,e_5_2_10,NO
solution,DS-PR,iccma21,e_5_2_6,NO
solution,DS-PR,iccma21,e_5_2_7,NO
solution,DS-PR,iccma21,e_5_2_8,NO
solution,DS-PR,iccma21,e_5_2_9,NO
solution,DS-PR,iccma21,e_5_3_10,NO
solution,DS-PR,iccma21,e_5_4_10,NO
solution,DS-PR,iccma21,e_5_4_6,NO
solution,DS-PR,iccma21,e_5_4_7,NO
solution,DS-PR,iccma21,e_5_4_8,NO
solution,DS-PR,iccma21,e_5_4_9,NO
solution,DS-PR,iccma21,e_5_5_10,NO
solution,DS-PR,iccma21,e_5_6_10,NO
solution,DS-PR,iccma21,e_5_6_6,NO
solution,DS-PR,iccma21,e_5_6_7,NO
solution,DS-PR,iccma21,e_5_6_8,NO
solution,DS-PR,iccma21,e_5_6_9,NO
solution,DS-PR,iccma21,e_5_7_10,NO
solution,DS-PR,iccma21,e_5_8_10,NO
solution,DS-PR,iccma21,e_5_8_6,NO
solution,DS-PR,iccma21,e_5_8_7,NO
solution,DS-PR,iccma21,e_5_8_8,NO
solution,DS-PR,iccma21,e_5_8_9,NO
solution,DS-PR,iccma21,e_5_9_10,NO
solution,DS-PR,iccma21,e_6_10_10,NO
solution,DS-PR,iccma21,e_6_10_6,NO
solution,DS-PR,iccma21,e_6_10_7,NO
solution,DS-PR,iccma21,e_6_10_8,NO
solution,DS-PR,iccma21,e_6_10_9,NO
solution,DS-PR,iccma21,e_6_1_10,NO
solution,DS-PR,iccma21,e_6_2_10,NO
solution,DS-PR,iccma21,e_6_2_6,NO
solution,DS-PR,iccma21,e_6_2_7,NO
solution,DS-PR,iccma21,e_6_2_8,NO
solution,DS-PR,iccma21,e_6_2_9,NO
solution,DS-PR,iccma21,e_6_3_10,NO
solution,DS-PR,iccma21,e_6_4_10,NO
solution,DS-PR,iccma21,e_6_4_6,NO
solution,DS-PR,iccma21,e_6_4_7,NO
solution,DS-PR,iccma21,e_6_4_8,NO
solution,DS-PR,iccma21,e_6_4_9,NO
solution,DS-PR,iccma21,e_6_5_10,NO
solution,DS-PR,iccma21,e_6_6_10,NO
solution,DS-PR,iccma21,e_6_6_6,NO
solution,DS-PR,iccma21,e_6_6_7,NO
solution,DS-PR,iccma21,e_6_6_8,NO
solution,DS-PR,iccma21,e_6_6_9,NO
solution,DS-PR,iccma21,e_6_7_10,NO
solution,DS-PR,iccma21,e_6_8_10,NO
solution,DS-PR,iccma21,e_6_8_6,NO
solution,DS-PR,iccma21,e_6_8_7,NO
solution,DS-PR,iccma21,e_6_8_8,NO
solution,DS-PR,iccma21,e_6_8_9,NO
solution,DS-PR,iccma21,e_6_9_10,NO
solution,DS-PR,iccma21,e_7_10_10,NO
solution,DS-PR,iccma21,e_7_10_6,NO
solution,DS-PR,iccma21,e_7_10_7,NO
solution,DS-PR,iccma21,e_7_10_8,NO
solution,DS-PR,iccma21,e_7_10_9,NO
solution,DS-PR,iccma21,e_7_1_10,NO
solution,DS-PR,iccma21,e_7_2_10,NO
solution,DS-PR,iccma21,e_7_2_6,NO
solution,DS-PR,iccma21,e_7_2_7,NO
solution,DS-PR,iccma21,e_7_2_8,NO
solution,DS-PR,iccma21,e_7_2_9,NO
solution,DS-PR,iccma21,e_7_3_10,NO
solution,DS-PR,iccma21,e_7_4_10,NO
solution,DS-PR,iccma21,e_7_4_6,NO
solution,DS-PR,iccma21,e_7_4_7,NO
solution,DS-PR,iccma21,e_7_4_8,NO
solution,DS-PR,iccma21,e_7_4_9,NO
solution,DS-PR,iccma21,e_7_5_10,NO
solution,DS-PR,iccma21,e_7_6_10,NO
solution,DS-PR,iccma21,e_7_6_6,NO
solution,DS-PR,iccma21,e_7_6_7,NO
solution,DS-PR,iccma21,e_7_6_8,NO
solution,DS-PR,iccma21,e_7_6_9,NO
solution,DS-PR,iccma21,e_7_7_10,NO
solution,DS-PR,iccma21,e_7_8_10,NO
solution,DS-PR,iccma21,e_7_8_6,NO
solution,DS-PR,iccma21,e_7_8_7,NO
solution,DS-PR,iccma21,e_7_8_8,NO
solution,DS-PR,iccma21,e_7_8_9,NO
solution,DS-PR,iccma21,e_7_9_10,NO
solution,DS-PR,iccma21,e_8_10_10,NO
solution,DS-PR,iccma21,e_8_10_6,NO
solution,DS-PR,iccma21,e_8_10_7,NO
solution,DS-PR,iccma21,e_8_10_8,NO
solution,DS-PR,iccma21,e_8_10_9,NO
solution,DS-PR,iccma21,e_8_1_10,NO
solution,DS-PR,iccma21,e_8_2_10,NO
solution,DS-PR,iccma21,e_8_2_6,NO
solution,DS-PR,iccma21,e_8_2_7,NO
solution,DS-PR,iccma21,e_8_2_8,NO
solution,DS-PR,iccma21,e_8_2_9,NO
solution,DS-PR,iccma21,e_8_3_10,NO
solution,DS-PR,iccma21,e_8_4_10,NO
solution,DS-PR,iccma21,e_8_4_6,NO
solution,DS-PR,iccma21,e_8_4_7,NO
solution,DS-PR,iccma21,e_8_4_8,NO
solution,DS-PR,iccma21,e_8_4_9,NO
solution,DS-PR,iccma21,e_8_5_10,NO
solution,DS-PR,iccma21,e_8_6_10,NO
solution,DS-PR,iccma21,e_8_6_6,NO
solution,DS-PR,iccma21,e_8_6_7,NO
solution,DS-PR,iccma21,e_8_6_8,NO
solution,DS-PR,iccma21,e_8_6_9,NO
solution,DS-PR,iccma21,e_8_7_10,NO
solution,DS-PR,iccma21,e_8_8_10,NO
solution,DS-PR,iccma21,e_8_8_6,NO
solution,DS-PR,iccma21,e_8_8_7,NO
solution,DS-PR,iccma21,e_8_8_8,NO
solution,DS-PR,iccma21,e_8_8_9,NO
solution,DS-PR,iccma21,e_8_9_10,NO
solution,DS-PR,iccma21,e_9_10_10,NO
solution,DS-PR,iccma21,e_9_10_6,NO
solution,DS-PR,iccma21,e_9_10_8,NO
solution,DS-PR,iccma21,e_9_10_9,NO
solution,DS-PR,iccma21,e_9_1_10,NO
solution,DS-PR,iccma21,e_9_2_10,NO
solution,DS-PR,iccma21,e_9_2_6,NO
solution,DS-PR,iccma21,e_9_2_7,NO
solution,DS-PR,iccma21,e_9_2_8,NO
solution,DS-PR,iccma21,e_9_2_9,NO
solution,DS-PR,iccma21,e_9_3_10,NO
solution,DS-PR,iccma21,e_9_4_10,NO
solution,DS-PR,iccma21,e_9_4_6,NO
solution,DS-PR,iccma21,e_9_4_7,NO
solution,DS-PR,iccma21,e_9_4_8,NO
solution,DS-PR,iccma21,e_9_4_9,NO
solution,DS-PR,iccma21,e_9_5_10,NO
solution,DS-PR,iccma21,e_9_6_10,NO
solution,DS-PR,iccma21,e_9_6_6,NO
solution,DS-PR,iccma21,e_9_6_7,NO
solution,DS-PR,iccma21,e_9_6_8,NO
solution,DS-PR,iccma21,e_9_6_9,NO
solution,DS-PR,iccma21,e_9_7_10,NO
solution,DS-PR,iccma21,e_9_8_10,NO
solution,DS-PR,iccma21,e_9_8_6,NO
solution,DS-PR,iccma21,e_9_8_7,NO
solution,DS-PR,iccma21,e_9_8_8,NO
solution,DS-PR,iccma21,e_9_8_9,NO
solution,DS-PR,iccma23,a1210993_20150717_0403.gml.80,NO
solution,DS-PR,iccma23,admbuster_1000000,YES
solution,DS-PR,iccma23,admbuster_100000,NO
solution,DS-PR,iccma23,admbuster_10000,YES
solution,DS-PR,iccma23,admbuster_1000,YES
solution,DS-PR,iccma23,admbuster_1500000,YES
solution,DS-PR,iccma23,admbuster_2000000,YES
solution,DS-PR,iccma23,admbuster_200000,NO
solution,DS-PR,iccma23,admbuster_20000,YES
solution,DS-PR,iccma23,admbuster_2000,NO
solution,DS-PR,iccma23,admbuster_2500000,YES
solution,DS-PR,iccma23,admbuster_4000,YES
solution,DS-PR,iccma23,admbuster_500000,NO
solution,DS-PR,iccma23,admbuster_50000,NO
solution,DS-PR,iccma23,admbuster_6000,YES
solution,DS-PR,iccma23,admbuster_8000,YES
solution,DS-PR,iccma23,afinput_exp_acyclic_depvary_step5_batch_yyy01,YES
solution,DS-PR,iccma23,afinput_exp_acyclic_depvary_step5_batch_yyy07,NO
solution,DS-PR,iccma23,afinput_exp_acyclic_depvary_step5_batch_yyy08,NO
solution,DS-PR,iccma23,afinput_exp_acyclic_depvary_step6_batch_yyy07,NO
solution,DS-PR,iccma23,afinput_exp_acyclic_depvary_step6_batch_yyy08,YES
solution,DS-PR,iccma23,afinput_exp_acyclic_depvary_step6_batch_yyy09,YES
solution,DS-PR,iccma23,afinput_exp_acyclic_depvary_step6_batch_yyy10,NO
solution,DS-PR,iccma23,afinput_exp_acyclic_depvary_step7_batch_yyy02,NO
solution,DS-PR,iccma23,afinput_exp_acyclic_depvary_step7_batch_yyy08,NO
solution,DS-PR,iccma23,afinput_exp_acyclic_depvary_step8_batch_yyy03,NO
solution,DS-PR,iccma23,afinput_exp_acyclic_depvary_step8_batch_yyy07,NO
solution,DS-PR,iccma23,afinput_exp_acyclic_depvary_step8_batch_yyy09,NO
solution,DS-PR,iccma23,afinput_exp_acyclic_depvary_step8_batch_yyy10,NO
solution,DS-PR,iccma23,afinput_exp_acyclic_indvary2_step1_batch_yyy04,NO
solution,DS-PR,iccma23,afinput_exp_acyclic_indvary2_step2_batch_yyy02,NO
solution,DS-PR,iccma23,afinput_exp_acyclic_indvary2_step2_batch_yyy10,NO
solution,DS-PR,iccma23,afinput_exp_cycles_depvary_step3_batch_yyy02,NO
solution,DS-PR,iccma23,afinput_exp_cycles_depvary_step3_batch_yyy10,NO
solution,DS-PR,iccma23,afinput_exp_cycles_depvary_step4_batch_yyy04,NO
solution,DS-PR,iccma23,afinput_exp_cycles_indvary1_step1_batch_yyy07,NO
solution,DS-PR,iccma23,afinput_exp_cycles_indvary1_step3_batch_yyy05,YES
solution,DS-PR,iccma23,afinput_exp_cycles_indvary1_step4_batch_yyy03,NO
solution,DS-PR,iccma23,afinput_exp_cycles_indvary2_step1_batch_yyy01,YES
solution,DS-PR,iccma23,afinput_exp_cycles_indvary2_step1_batch_yyy06,YES
solution,DS-PR,iccma23,afinput_exp_cycles_indvary2_step1_batch_yyy09,NO
solution,DS-PR,iccma23,BA_100_0_4,YES
solution,DS-PR,iccma23,BA_100_60_1,NO
solution,DS-PR,iccma23,BA_100_80_5,NO
solution,DS-PR,iccma23,BA_100_90_1,NO
solution,DS-PR,iccma23,BA_120_10_2,NO
solution,DS-PR,iccma23,BA_120_20_1,YES
solution,DS-PR,iccma23,BA_120_20_2,NO
solution,DS-PR,iccma23,BA_140_0_5,YES
solution,DS-PR,iccma23,BA_140_20_4,NO
solution,DS-PR,iccma23,BA_140_80_2,NO
solution,DS-PR,iccma23,BA_140_90_5,NO
solution,DS-PR,iccma23,BA_160_0_2,NO
solution,DS-PR,iccma23,BA_160_20_3,YES
solution,DS-PR,iccma23,BA_160_40_2,YES
solution,DS-PR,iccma23,BA_160_40_3,NO
solution,DS-PR,iccma23,BA_160_50_1,NO
solution,DS-PR,iccma23,BA_160_60_1,NO
solution,DS-PR,iccma23,BA_160_60_4,NO
solution,DS-PR,iccma23,BA_160_70_1,NO
solution,DS-PR,iccma23,BA_160_90_2,NO
solution,DS-PR,iccma23,BA_180_30_1,NO
solution,DS-PR,iccma23,BA_180_40_4,YES
solution,DS-PR,iccma23,BA_180_80_5,YES
solution,DS-PR,iccma23,BA_200_0_2,YES
solution,DS-PR,iccma23,BA_200_0_4,NO
solution,DS-PR,iccma23,bw2.pfile-3-04.pddl.2.cnf,NO
solution,DS-PR,iccma23,bw2.pfile-3-06.pddl.1.cnf,NO
solution,DS-PR,iccma23,bw2.pfile-4-05.pddl.2.cnf,YES
solution,DS-PR,iccma23,bw3.pfile-3-03.pddl.4.cnf,NO
solution,DS-PR,iccma23,bw3.pfile-3-08.pddl.3.cnf,NO
solution,DS-PR,iccma23,bw3.pfile-4-02.pddl.6.cnf,NO
solution,DS-PR,iccma23,bw3.pfile-4-06.pddl.2.cnf,NO
solution,DS-PR,iccma23,bw3.pfile-4-06.pddl.5.cnf,NO
solution,DS-PR,iccma23,bw3.pfile-4-07.pddl.6.cnf,NO
solution,DS-PR,iccma23,charlottesville_va_2016-01.gml.80,NO
solution,DS-PR,iccma23,chicago_2016-01.gml.50,NO
solution,DS-PR,iccma23,citybus_20151001_1343.gml.20,NO
solution,DS-PR,iccma23,commute.org_20140813_1738.gml.20,NO
solution,DS-PR,iccma23,commuteorg-shuttle_20150308_1938.gml.20,NO
solution,DS-PR,iccma23,commuteorg-shuttle_20150308_1938.gml.50,NO
solution,DS-PR,iccma23,covington_2016-01.gml.50,NO
solution,DS-PR,iccma23,crusti_g2io_125_0.5_31_29,NO
solution,DS-PR,iccma23,crusti_g2io_125_0.5_31_32,NO
solution,DS-PR,iccma23,crusti_g2io_125_0.5_31_33,NO
solution,DS-PR,iccma23,crusti_g2io_125_0.5_31_48,NO
solution,DS-PR,iccma23,crusti_g2io_125_0.5_31_5,NO
solution,DS-PR,iccma23,crusti_g2io_150_0.1_255_18,NO
solution,DS-PR,iccma23,crusti_g2io_150_0.1_255_26,NO
solution,DS-PR,iccma23,crusti_g2io_175_0.2_511_10,NO
solution,DS-PR,iccma23,crusti_g2io_175_0.2_511_13,NO
solution,DS-PR,iccma23,crusti_g2io_175_0.2_511_32,NO
solution,DS-PR,iccma23,crusti_g2io_175_0.2_511_36,NO
solution,DS-PR,iccma23,crusti_g2io_175_0.2_511_48,NO
solution,DS-PR,iccma23,crusti_g2io_200_0.1_127_12,NO
solution,DS-PR,iccma23,crusti_g2io_200_0.1_127_19,NO
solution,DS-PR,iccma23,crusti_g2io_200_0.1_127_38,NO
solution,DS-PR,iccma23,crusti_g2io_200_0.1_127_46,NO
solution,DS-PR,iccma23,crusti_g2io_200_0.1_127_6,NO
solution,DS-PR,iccma23,crusti_g2io_200_0.1_127_8,NO
solution,DS-PR,iccma23,crusti_g2io_225_0.1_31_25,NO
solution,DS-PR,iccma23,crusti_g2io_225_0.2_127_2,NO
solution,DS-PR,iccma23,crusti_g2io_225_0.2_127_31,NO
solution,DS-PR,iccma23,crusti_g2io_225_0.2_127_41,NO
solution,DS-PR,iccma23,crusti_g2io_250_0.2_255_12,NO
solution,DS-PR,iccma23,crusti_g2io_250_0.2_255_15,NO
solution,DS-PR,iccma23,crusti_g2io_250_0.2_255_18,NO
solution,DS-PR,iccma23,crusti_g2io_250_0.2_255_24,NO
solution,DS-PR,iccma23,crusti_g2io_250_0.2_255_31,NO
solution,DS-PR,iccma23,crusti_g2io_250_0.2_255_43,NO
solution,DS-PR,iccma23,crusti_g2io_300_0.2_255_11,NO
solution,DS-PR,iccma23,crusti_g2io_300_0.2_255_17,NO
solution,DS-PR,iccma23,crusti_g2io_300_0.2_255_26,NO
solution,DS-PR,iccma23,crusti_g2io_350_0.5_255_40,NO
solution,DS-PR,iccma23,cts_20130915_1535.gml.80,NO
solution,DS-PR,iccma23,empresa-publica-de-transportes-e-circulao_20141104_0243.gml.20,YES
solution,DS-PR,iccma23,ER_100_100_5,NO
solution,DS-PR,iccma23,ER_100_100_7,NO
solution,DS-PR,iccma23,ER_100_30_5,NO
solution,DS-PR,iccma23,ER_100_80_10,NO
solution,DS-PR,iccma23,ER_200_10_2,NO
solution,DS-PR,iccma23,ER_200_20_3,NO
solution,DS-PR,iccma23,ER_200_20_6,NO
solution,DS-PR,iccma23,ER_200_30_5,NO
solution,DS-PR,iccma23,ER_200_60_6,NO
solution,DS-PR,iccma23,ER_200_80_5,NO
solution,DS-PR,iccma23,ER_300_10_9,NO
solution,DS-PR,iccma23,ER_300_20_2,NO
solution,DS-PR,iccma23,ER_300_30_7,NO
solution,DS-PR,iccma23,ER_300_30_8,NO
solution,DS-PR,iccma23,ER_300_60_5,NO
solution,DS-PR,iccma23,ER_300_80_2,NO
solution,DS-PR,iccma23,ER_300_90_2,NO
solution,DS-PR,iccma23,ER_400_40_7,NO
solution,DS-PR,iccma23,ER_400_50_4,NO
solution,DS-PR,iccma23,ER_400_60_5,NO
solution,DS-PR,iccma23,ER_500_100_5,NO
solution,DS-PR,iccma23,ER_500_60_5,NO
solution,DS-PR,iccma23,ER_500_80_6,NO
solution,DS-PR,iccma23,ferry2.pfile-L2-C1-02.pddl.2.cnf,NO
solution,DS-PR,iccma23,ferry2.pfile-L2-C2-010.pddl.1.cnf,NO
